english	yoruba
On hot, humid, summer days, I would dash across the floor and stick my face in front of her only air conditioner.	Ní àwọn ọjọ́ tó bá gbóná, lásìkò ooru, mo máa sáré kọjá nílẹ̀ ma sì gbójú mi síwájú ẹ̀rọ amúlétutù wọn kan ṣoṣo.
But I didn't realize that that simple experience, though brief, was a privileged one in our community.	Ṣùgbọ́n mi ò mọ̀ pé ìrírí kékeré yẹn, bó tilẹ̀ jẹ́ péréte, jẹ́ àǹfààní kan ní àwùjọ wa.
Growing up, stories of next-door neighbors having to set up fake energy accounts or having to steal energy seemed normal to me.	Nígbà tí mò ń dàgbà, ìtan àwọn aládùgbo nílé-kejì tí wọ́n ṣe àgbékalẹ̀ ayédèrú àpò àṣùwọn agbára tàbí tí wọ́n ní láti jí agbára jẹ́ nǹkan t’ó tọ́ sí mi.
During the winter, struggling to get warm, my neighbors would have no choice but to bypass the meter after their heat was shut off, just to keep their family comfortable for one more day.	Lásíkò òtútù, títiraka láti jẹ́ kí ará lọ́, àwọn aládùgbò mi ò ní àǹfààní kankan ju wí pé kí wọ́n pẹ́ mítà kọjá lẹ́yìn tí wọ́n bá ti pa oru wọn, láti lè fi ará dẹ ẹbí wọn fún ọjọ́ kan sí i.
These kinds of dangerous incidents can take root when people are faced with impossible choices.	Irú àwọn ìṣẹ̀lẹ̀ tó léwu wọ̀nyí lè gbilẹ̀ nígbà tí àwọn ènìyàn bá ń kojú àwọn àǹfààní yíyàn tí ò ṣe é ṣe.
In the US, the average American spends three percent of their income on energy.	Ní orílẹ̀-ède US, ọ̀gbọ̀ ọmọ ilẹ̀ America máa ń ná ìdá mẹ́ta owó tí wọ́n ń gbà lórí agbára.
In contrast, low-income and rural populations can spend 20, even 30 percent of their income on energy.	Ní ìdàkejì, ìpawó wọlé tó kéré àti iye àwọn ènìyàn nígbèríko lè ná ìda ogún, kódà ọgbọ̀n nínú owó tí wọ́n ń gbà lórí agbára.
In 2015, this caused over 25 million people to skip meals to provide power to their homes.	Ní ọdún 2015, èyí jẹ́ kí àádọ́ta-ọ̀kẹ́ mẹ́ẹ̀dọ́gbọ̀n ènìyàn fi ebi panú láti pèse agbára ní ilé wọn.
This is when energy becomes a burden.	Àsìkò yìí ni agbára di ìṣòro.
But energy burdens are so much more than just a number.	Ṣùgbọ́n àwọn ìṣòro agbára pọ̀ gan-an ju iye kan lọ.
They present impossible and perilous choices: Do you take your child to get her flu medicine, or do you feed her?	Wọ́n máa ń ṣe àgbékalẹ̀ àwọn ẹ̀yàn tí ò ṣe é ṣe tó jẹ́ abéwudé: Ṣé wàá mú ọmọọ̀ rẹ lọ gba òògùn àrùn-ọlọ́jẹ̀-ọ̀nà-èémí rẹ̀, àbí kí o bọ́ ọ?
Or do you keep her warm?	Àbí ṣé kí o jẹ́ kí ara rẹ̀ máa lọ́?
It's an impossible choice, and nearly every month, seven million people choose between medicine and energy.	Ẹ̀yàn tí ò ṣe é ṣe ni, ó sì fẹ́rẹ̀ẹ́ jẹ́ pé lóṣooṣù, àádọ́ta-ọ̀kẹ́ méje ènìyàn máa ń yàn láàárín òògùn àti agbára.
This exposes a much larger and systemic issue.	Èyí ń tú àṣìírí ọ̀rọ̀ t’ó tóbi tó sì gba ètò.
Families with high energy burdens are disproportionately people of color, who spend more per square foot than their white counterparts.	Àwọn ẹbí tí wọ́n ní ìṣòro agbára tó ga ni àwọn ènìyàn aláwọ̀ dúdú, tí wọ́n máa ń náwó ju ìwọn ẹsẹ̀ kan yàtọ̀ sí àwọn akẹgbẹ́ wọn tí wọ́n jẹ́ aláwọ̀ funfun.
But it's also nurses, veterans and even schoolteachers who fall into the mass of 37 million people a year who are unable to afford energy for their most basic needs.	Ṣùgbọ́n àwọn olùtọ́-ilé-ìwòsàn, àwọn àgbà-ọ̀jẹ̀ àti àwọn olùkọ́ nílé-ẹ̀kọ́ wà nínú àwọn àádọ́ta-ọ̀kẹ́ mẹ́tà-dín-lógójì ènìyàn lọ́dún tí wọn ò níkàpá agbára fún àwọn ohun èlo kòṣe é má nìí jùlọ wọn.
As a result, those with high energy burdens have a greater likelihood of conditions like heart disease and asthma.	Nítorí èyí, àwọn tí wọ́n ní ìṣòra agbára tó ga ṣe é ṣe kí wọ́n ní àwọn àrùn bi àrùn ọkàn àti àrun séèémí-séèémí.
Look -- given our rockets to Mars and our pocket-sized AI, we have the tools to address these systemic inequities.	Ẹ wòó – pẹ̀lú bàlú ayáraféfé wa tó lọ sí máásì àti AI tí ò ju àpò lọ, a ní àwọn irinṣẹ́ láti yanjú àwọn kùdiẹ̀-kudiẹ ètò wọ̀nyí.
The technology is here.	Ìmọ̀-ẹ̀rọ náà wà débi.
Cost of renewables, insulation, microgrids and smart home technology are all decreasing.	Iye owó ìsọdọ̀tun, bíbo oru, àkójọpọ̀ agbára àti imọ̀-ẹ̀rọ agbára inú-ilé gbogbo ti ń dínkù.
However, even as we approach cost parity, the majority of those who own solar earn much more than the average American.	Síbẹ̀, pẹ̀lu bí a ṣe ń súmọ́ ìdọ́gba iye owó, ọ̀pọ̀lọpọ̀ àwọn ti wọ́n ní agbára ìtọ̀sán-oòrùn ń pawó ju ọ̀pọ ọmọ ilẹ̀ America lọ.
This is why, when I was 22, I founded the nonprofit RETI.	Ìdí nìyí, nígbà tí mo wà lọ́mọdún méjì-lé-lógún, mo dá ilé-iṣẹ́ àìjère RETI sílẹ̀.
Our mission is to alleviate energy burdens by working with communities, utilities and government agencies alike to provide equitable access to clean energy, energy efficiency and energy technology.	Afojúsùn wa ni láti sọ ìṣòro agbára di fúfúyẹ́ nípa ìṣiṣẹ́ pẹ̀lú àwọn àwùjọ, àwọn ilé-iṣẹ́ tó ń pèse agbára àti àwọn aṣojú ìjọba bákan náà láti pèse àǹfààní adọ́gba sí agbára aláìléwu, àdínkù agbára àti ìmọ̀-ẹ̀rọ agbára.
But there's no one way to solve this.	Ṣùgbọ́n kò sí ọ̀nà kan ṣoṣo láti yanjú èyí.
I believe in the power of local communities, in the transforming effect of relationships.	Mo nígbàgbọ́ nínú agbára ní àwọn àwùjọ agbègbè, nínú àyípadà ipa àjọṣepọ̀.
So we start by working directly with the communities that have the highest energy burdens.	A bẹ̀rẹ̀ pẹ̀lu ṣíṣe iṣẹ́ tààrà pẹ̀lú àwọn àwùjọ tí wọ́n ní ìṣòro agbára tó gajù.
We host workshops and events for communities to learn about energy poverty, and how making even small updates to their homes like better insulation for windows and water heaters can go a long way to maximize efficiency.	A ṣe ìpàdé àkànṣe-iṣẹ́ àti àwọn ètò fún àwọn àwùjọ láti kọ́ nípa òṣi agbára, àti bí ṣíṣe ìsọdọ̀tun kékeré sí ilé-wọn bíi bíbo-oru fún ojú fèrèsé àti amómi-gbóná ṣe lè ṣe púpọ̀ láti ṣàmúlo àdínkù agbára.
We're connecting neighborhoods to community solar and spearheading community-led smart home research and installation programs to help families bring down their energy bills.	À ń so àwọn agbègbè mọ́ agbára ìtọ̀sán-òrùn àwùjọ a sì ń léwájú ìwádìí ìgbésẹ̀-àwùjọ lórí ilé aládàṣe àti àwọn èto ṣíṣe àtò láti lè bá àwọn ẹbí mú owó agbára wálè.
We're even working directly with elected officials, advocating for more equitable pricing, because to see this vision of energy equity and resilience succeed, we have to work together sustainably.	A tún ṣiṣẹ́ tààrà pẹ̀lú àwọn aṣojú tí wọ́n fíbò yàn, tí à ń jà fún owo adọ́gba, nítori láti jẹ́ kí ìran agbára adọ́gba àti aláìléwu kẹ́sẹjárí, a ní láti ṣiṣẹ́ papọ̀ pẹ̀lú ìfọwọ́sowọ́pọ̀.
Now, the US spends over three billion a year on energy bill payment assistance.	Ní báyìí, orílẹ̀-ède US ń ná ju bílíọ́nù mẹ́ta lọ́dún lórí ìrànlọ́wọ́ sísan owó agbára.
And these programs do help millions of people, but they're only able to help a fraction of those in need.	Àwọn ètò wọ̀nyí máa ń ran àádọ́ta-ọ̀kẹ́ ènìyàn lọ́wọ́, ṣùgbọ́n apá kan nínú àwọn aláìní ni wọ́n lè pèsè ìrànlọ́wọ́ fún.
In fact, there is a 47-billion-dollar home-energy affordability gap, so assistance alone is not sustainable.	Lóòótọ́, bílíọ́nù mẹ́tà-dín-láàdọ́ta àlàfo ìníkápá agbára-ilé ló wà, nítorí náà ìrànlọ́wọ́ nìkan ò tó.
But by building energy equity and resilience into our communities, we can assure fair and impartial access to energy that is clean, reliable and affordable.	Ṣùgbọ́n pẹ̀lu ìṣẹ̀da agbára adọ́gba àti aláìléwu nínú àwùjọ wa, a lè ṣe ìdánilójú àǹfààní adọ́gba àti aláìṣègbè sí agbára tí ò léwu, tó ṣe é gbáralé tó sì rọjú.
At scale, microgrid technology, clean technology and energy efficiency dramatically improve public health.	Lórí ìwọ̀n, ìmọ̀-ẹ̀rọ àkójọpọ̀ agbára, ìmọ̀-ẹ̀rọ aláìléwu àti àdínkù agbára máa ń mú ìdàgbàsókè bá ìlera gbogbogbò bí eré.
And for those with high energy burdens, it can help them reclaim 20 percent of their income -- 20 percent of a person's income who's struggling to make ends meet.	Fún àwọn tí wọ́n ní ìṣòro agbára tó ga, ó lè bá wọn gbá ìda ogún owó tí wọ́n ń gbà padà -- ìda ogún owó tí ènìyàn ń gbà tó ń tiraka láti wá oúnjẹ òjọ́.
This is life-changing.	Èyí ń yí ìgbésíayé padà.
This is an opportunity for families to use their energy savings to sponsor their future.	Àǹfààní rèé fún àwọn ẹbí láti lo àdínkù owó-agbára láti ṣe ìgbọ̀wọ́ ọjọ́-iwájú wọn.
I think back to my great-grandmother and her neighbors, the impossible choices that they had to make and the effect it had on our whole community.	Mo máa ń ronú padà sí ìyá àgbà ìyá mi àti àwọn alájọgbé wọn, àwọn àǹfààní yíyàn tí ò ṣe é ṣe tí wọ́n ní láti ṣe àti ipa tó ní lórí gbogbo àwùjọ.
But this is not just about them.	Ṣùgbọ́n èyí kìí ṣe nípa wọn nìkan.
There are millions nationwide having to make the same impossible choices today.	Àádọ́ta-ọ̀kẹ́ lágbàyé ni wọ́n ń ṣe irú àǹfààní yíyàn tí ò ṣe é ṣe yìí kan náà lónì.
And I know high energy burdens are a tremendous barrier to overcome, but through relationships with communities and technology, we have the paths to overcome them.	Mo mọ̀ pé ìṣòro agbára ńlá jẹ́ wàhálà kan tó pọ̀ láti borí, ṣùgbọ́n nípasẹ̀ àjọṣepọ̀ pẹ̀lú àwọn àwùjọ àti ìmọ̀-ẹ̀rọ, a ní àwọn ọ̀nà láti borí wọn.
And when we do, we will all be more resilient.	Nígbà tí a bá sì ṣe bẹ́ẹ̀, gbogbo wa ni ara wá máa túbọ̀ le sí i
Thank you.	Ẹ ṣeun.
Can we stop climate change by removing CO2 from the air?	Ǹjẹ́ a lè dá àyípadà ojú ọjọ́ dúró pẹ̀lu yíyọ CO2 kúrò nínú afẹ́fẹ́?
To avoid dangerous climate change, we're going to need to cut emissions rapidly.	Láti dènà àyípadà ojú ọjọ́ tó léwu, a máa nílò láti gé ìtúsílẹ̀ kù kíákíá.
That should be a pretty uncontentious statement, certainly with this audience.	Ìyẹ́n gbọ́dọ̀ jẹ́ ọ̀rọ̀ tí ò mú awuyewuye dání, ní ìdánilójú pẹ̀lú àwọn olùgbọ́ yìí.
But here's something that's slightly more contentious: it's not going to be enough.	Ṣùgbọ́n nǹkankan rèé tó lè fa awuyewuye díẹ̀ lọ́wọ́: kò ní tó.
We will munch our way through our remaining carbon budget for one and a half degrees in a few short years, and the two degree budget in about two decades.	A máa rápálá wáyè kọjá ìṣúná èédú tókù fún àléfà kan àtàbọ̀ ní ọdún tó kéré díẹ̀, àti ìṣúná àléfà méjì ní bíi èwá-ọdún méjì.
We need to not only cut emissions extremely rapidly, we also need to take carbon dioxide out of the atmosphere.	A ò nílò láti gé ìtúsílẹ̀ kù kíákíá nìkan, a tún nílò láti mú òyì-èédú kúrò ní òyì ojú-ayé.
Thank you.	Ẹ ṣeun.
I work assessing a whole range of these proposed techniques to see if they can work.	Mo ṣiṣẹ́ pẹ̀lu ṣíṣe àyẹ̀wo ọ̀pọ̀lọpọ̀ àwọn ìlànà tí wọ́n dálábàá wọ̀nyí láti wò ó bóyá wọ́n lè ṣiṣẹ́.
We could use plants to take CO2 out, and then store it in trees, in the soil, deep underground or in the oceans.	A lè lo àwọn nǹkan ọ̀gbìn láti mú CO2 kúrò, ká sì tọ́jú wọn sínú igi, inú iyẹ̀pẹ̀, lábẹ́ ilẹ̀ tàbí inú omi-òkun.
We could build large machines, so-called artificial trees, that will scrub CO2 from the air.	A lè ṣẹ̀dá àwọn ẹ̀rọ ǹlá-ńlá, àwọn tí wọ́n ń pè ní igi àtọwọ́dá, tí yóò nu CO2 kúrò nínú afẹ́fẹ́.
For these ideas to be feasible, we need to understand whether they can be applied at a vast scale in a way that is safe, economic and socially acceptable.	Kí àwọn èrò wọ̀nyí lè ṣe é ṣe, a nílò láti mọ̀ bóyá a lè ṣàmúlò wọ́n lórí ìwọ̀n ńlá lọ́nà tí ò fi ní séwu, tí yóò sì jẹ́ gbígbà fún ọrọ̀-ajé àti àwùjọ.
All of these ideas come with tradeoffs.	Gbogbo èrò wọ̀nyí ló wá pẹ̀lú kùdìẹ̀kudiẹ.
None of them are perfect, but many have potential.	Kò sí ìkankan nínú wọn tó pé tán, ṣùgbọ́n ọ̀pọ̀lọpọ̀ nínú wọn ló ṣe é ṣe.
It's unlikely that any one of them will solve it on its own.	Kò dájú pé ìkakan nínú wọn lè yanjú rẹ̀ lóun nìkan.
There is no silver bullet, but potentially together, they may form the silver buckshot that we need to stop climate change in its tracks.	Kò sí idán Kankan, ṣùgbọ́n bóyá lápapọ̀, wọ́n lè pidán tí a nílò láti dá àyípadà ojú-ọjọ́ dúró ní orípa rẹ̀.
I'm working independently on one particular idea which uses natural gas to generate electricity in a way that takes carbon dioxide out of the air.	Mò ń ṣiṣẹ́ àdáṣe lórí èrò kan tó ń lo òyì-àtilẹ̀tu láti pèse iná-mànàmáná ní ọ̀nà tí yóò mú òyì-èédú kúrò nínú afẹ́fẹ́.
How does that work?	Báwo ni iyẹ́n ṣe ń ṣiṣẹ́?
So the Origen Power Process feeds natural gas into a fuel cell.	Ìgbésẹ̀ Agbara Iná-mànàmáná Origen máa ń fi afẹ́fẹ́-ìdáná àtilẹ̀tu sínú pádi epo-rọ̀bì.
About half the chemical energy is converted into electricity, and the remainder into heat, which is used to break down limestone into lime and carbon dioxide.	Bíi àbọ agbára kẹ́míkà ní yóò yípadà di iná-mànàmáná, àwọn ìyókù yóò sì di ooru, tí wọ́n ń lò láti sọ òkúta-ẹfun di ẹfun àti òyì-èédú.
Now at this point, you're probably thinking that I'm nuts.	Níbi tí a dé yìí, bóyá ẹ̀ ń rò ó wí pé orí mi ò pé.
It's actually generating carbon dioxide.	Ó ń ṣẹ̀da òyì-èédú lóòótọ́.
But the key point is, all of the carbon dioxide generated, both from the fuel cell and from the lime kiln, is pure, and that's really important, because it means you can either use that carbon dioxide or you can store it away deep underground at low cost.	Ṣùgbọ́n Kókó ibẹ̀ ni wí pé, gbogbo òyì-èédú tó ń ṣẹdá, láti inu pádi epo-rọ̀bì àti ààro ẹfun, ló mọ́ gaara, ìyẹn sì ṣe pàtàkì, nítorí ó túmọ̀ sí wí pé ẹ lè lo yálà òyì-èédú yẹn tàbí kí ẹ kó o pamọ́ sábẹ́ ilẹ̀ lówó kékeré.
And then the lime that you produce can be used in industrial processes, and in being used, it scrubs CO2 out of the air.	Lẹ́yìn náà ẹfun tí ẹ ti ṣẹ̀dá yẹn lè di lílò fún ìpèsè nǹkan nílé-iṣẹ́, àti lílò ó, ó máa ń nu CO2 kúrò nínú afẹ́fẹ́.
Overall, the process is carbon negative.	Lápapọ̀, ìgbésẹ̀ náà kì í pèse òyì-èédú.
It removes carbon dioxide from the air.	Ó máa ń yọ òyì-èédú kúrò nínú afẹ́fẹ́ ni.
If you normally generate electricity from natural gas, you emit about 400 grams of CO2 into the air for every kilowatt-hour.	Bí ẹ bá ń ṣẹ̀da iná mànàmáná látara òyì-àtilẹ̀tu dáadáa, bíi irinwó gírámu CO2 ni è ń gbé jáde sínu afẹfẹ́ fún gbogbo wákàti kílówáátì kọ̀ọ̀kan.
With this process, that figure is minus 600.	Pẹ̀lú ìgbésẹ̀ yìí, fígọ̀ yẹn jẹ́ pẹ̀lú àyọkúrò ẹgbẹ̀ta.
At the moment, power generation is responsible for about a quarter of all carbon dioxide emissions.	Lọ́wọ́lọ́wọ́ yìí, ìpèse agbára ló ń ṣe okùnfa bíi ìdá kan nínú ìdá mẹ́rin gbogbo ìtúsílẹ̀ òyì-èédú.
Hypothetically, if you replaced all power generation with this process, then you would not only eliminate all of the emissions from power generation but you would start removing emissions from other sectors as well, potentially cutting 60 percent of overall carbon emissions.	Ní àbá, tí ẹ bá rọ́pò gbogbo ìpèse agbára pẹ̀lú ìgbésẹ̀ yìí, ẹ ò ní yọ gbogbo àwọn ìtúsílẹ̀ látara ìpèse agbára nìkan ṣùgbọ́n ẹ ó bẹ̀rẹ̀ sí yọ àwọn ìtúsílẹ̀ ní àwọn ẹ̀ka mìíràn bákan náà, gígé ìda ọgọ́ta gbogbo ìtúsílẹ̀ èédú.
